state,source_state_folder,district,source,table,table_label,status,source_pages,output,output_page_count,geometry_ok,reason
Maharashtra,Maharashtra,Parbhani,1971\Maharashtra\1971 Parbhani.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,32,output\pdf\1971_trimmed\Maharashtra\mededu\Parbhani_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Parbhani,1971\Maharashtra\1971 Parbhani.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Pune,1971\Maharashtra\1971 Pune.pdf,civic_amenities,Civic Amenities,Trimmed,43,output\pdf\1971_trimmed\Maharashtra\civic amenities\Pune_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Pune,1971\Maharashtra\1971 Pune.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"44,45",output\pdf\1971_trimmed\Maharashtra\mededu\Pune_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Pune,1971\Maharashtra\1971 Pune.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Ratnagiri,1971\Maharashtra\1971 Ratnagiri.pdf,civic_amenities,Civic Amenities,Trimmed,45,output\pdf\1971_trimmed\Maharashtra\civic amenities\Ratnagiri_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Ratnagiri,1971\Maharashtra\1971 Ratnagiri.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,46,output\pdf\1971_trimmed\Maharashtra\mededu\Ratnagiri_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Ratnagiri,1971\Maharashtra\1971 Ratnagiri.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Sangli,1971\Maharashtra\1971 Sangli.pdf,civic_amenities,Civic Amenities,Trimmed,12,output\pdf\1971_trimmed\Maharashtra\civic amenities\Sangli_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Sangli,1971\Maharashtra\1971 Sangli.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,13,output\pdf\1971_trimmed\Maharashtra\mededu\Sangli_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Sangli,1971\Maharashtra\1971 Sangli.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Satara,1971\Maharashtra\1971 Satara.pdf,civic_amenities,Civic Amenities,Trimmed,37,output\pdf\1971_trimmed\Maharashtra\civic amenities\Satara_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Satara,1971\Maharashtra\1971 Satara.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,38,output\pdf\1971_trimmed\Maharashtra\mededu\Satara_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Satara,1971\Maharashtra\1971 Satara.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Sholapur,1971\Maharashtra\1971 Sholapur.pdf,civic_amenities,Civic Amenities,Trimmed,38,output\pdf\1971_trimmed\Maharashtra\civic amenities\Sholapur_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Sholapur,1971\Maharashtra\1971 Sholapur.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,39,output\pdf\1971_trimmed\Maharashtra\mededu\Sholapur_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Sholapur,1971\Maharashtra\1971 Sholapur.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Thane,1971\Maharashtra\1971 Thane.pdf,civic_amenities,Civic Amenities,Trimmed,41,output\pdf\1971_trimmed\Maharashtra\civic amenities\Thane_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Thane,1971\Maharashtra\1971 Thane.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"42,43",output\pdf\1971_trimmed\Maharashtra\mededu\Thane_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Thane,1971\Maharashtra\1971 Thane.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Wardha,1971\Maharashtra\1971 Wardha.pdf,civic_amenities,Civic Amenities,Trimmed,25,output\pdf\1971_trimmed\Maharashtra\civic amenities\Wardha_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Wardha,1971\Maharashtra\1971 Wardha.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,26,output\pdf\1971_trimmed\Maharashtra\mededu\Wardha_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Wardha,1971\Maharashtra\1971 Wardha.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Yavatmal,1971\Maharashtra\1971 Yavatmal.pdf,civic_amenities,Civic Amenities,Trimmed,35,output\pdf\1971_trimmed\Maharashtra\civic amenities\Yavatmal_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Yavatmal,1971\Maharashtra\1971 Yavatmal.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,36,output\pdf\1971_trimmed\Maharashtra\mededu\Yavatmal_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Yavatmal,1971\Maharashtra\1971 Yavatmal.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Maharashtra,Maharashtra,Aurangabad,1971\Maharashtra\44875_1971_AUR.pdf,civic_amenities,Civic Amenities,Trimmed,39,output\pdf\1971_trimmed\Maharashtra\civic amenities\Aurangabad_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Aurangabad,1971\Maharashtra\44875_1971_AUR.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,40,output\pdf\1971_trimmed\Maharashtra\mededu\Aurangabad_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Maharashtra,Maharashtra,Aurangabad,1971\Maharashtra\44875_1971_AUR.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,The previously generated Maharashtra tehsil-appendix output was removed after audit because its page span was incorrect; no replacement appendix is retained.
Manipur,Manipur,Manipur Central,1971\Manipur\1971 Manipur Central.pdf,civic_amenities,Civic Amenities,Trimmed,36,output\pdf\1971_trimmed\Manipur\civic amenities\Manipur Central_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Manipur,Manipur,Manipur Central,1971\Manipur\1971 Manipur Central.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"37,38",output\pdf\1971_trimmed\Manipur\mededu\Manipur Central_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Manipur,Manipur,Manipur Central,1971\Manipur\1971 Manipur Central.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"97,98",output\pdf\1971_trimmed\Manipur\tehsil appendix\Manipur Central_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Manipur,Manipur,Manipur North,1971\Manipur\1971 Manipur North.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,No actual Town Directory Statement IV table is present in this volume; the Town Directory section contains only the abbreviation/key material before the Village Directory begins.
Manipur,Manipur,Manipur North,1971\Manipur\1971 Manipur North.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,No actual Town Directory Statement V table is present in this volume; the Town Directory section contains only the abbreviation/key material before the Village Directory begins.
Manipur,Manipur,Manipur North,1971\Manipur\1971 Manipur North.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"51,52",output\pdf\1971_trimmed\Manipur\tehsil appendix\Manipur North_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Manipur,Manipur,Manipur South,1971\Manipur\1971 Manipur South.pdf,civic_amenities,Civic Amenities,Trimmed,34,output\pdf\1971_trimmed\Manipur\civic amenities\Manipur South_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
